,Compound,Date,Negative,Neutral,Positive,Source Account,Text,Tweets Ago
251,0.5719,Tue Jun 26 13:40:58 +0000 2018,0.0,0.793,0.207,@CNN,Sarah Sanders effectively threw her hands up when asked how the Trump administration was going to solve the crisis… https://t.co/5TkabIuVdD,52
252,0.296,Tue Jun 26 13:30:00 +0000 2018,0.0,0.879,0.121,@CNN,CNN's Jim Acosta faced both heckling and supportive statements while covering a rally for incumbent South Carolina… https://t.co/H00a7C7rM5,53
253,-0.5574,Tue Jun 26 13:29:08 +0000 2018,0.153,0.847,0.0,@CNN,Uber's Middle East rival is recruiting Saudi women to take the wheel after a female driving ban was lifted on Sunday https://t.co/qcFdfzWkg1,54
254,0.0,Tue Jun 26 13:16:55 +0000 2018,0.0,1.0,0.0,@CNN,Voters across the US are heading to the polls for Tuesday's primaries. Here's what you need to know.… https://t.co/d9kX6wiJt8,55
255,-0.6249,Tue Jun 26 13:05:01 +0000 2018,0.212,0.788,0.0,@CNN,"As of Tuesday morning, General Electric is no longer in the Dow. Meet the new kid on the block: Walgreens https://t.co/rWaNEgF3ut",56
256,0.0,Tue Jun 26 12:53:22 +0000 2018,0.0,1.0,0.0,@CNN,"Hunted and stigmatized, some albinos in Malawi will vie for seats in elections next year https://t.co/JLww4uKKRm https://t.co/RfnhwPLb9q",57
257,-0.7096,Tue Jun 26 12:42:31 +0000 2018,0.344,0.564,0.092,@CNN,"President Trump's trade battles could escalate into a global disaster, UK Treasury chief says https://t.co/EFAphb7X9O",58
258,-0.34,Tue Jun 26 12:31:18 +0000 2018,0.13,0.87,0.0,@CNN,A bipartisan report is warning American institutions about future meddling in the US democratic system following th… https://t.co/PKnXXBpNwZ,59
259,-0.0772,Tue Jun 26 12:20:12 +0000 2018,0.071,0.929,0.0,@CNN,"Prince William's $5,500-a-night hotel suite in Jerusalem provided him with tea and silver tea strainers specially f… https://t.co/T7t5yULuRy",60
260,0.0,Tue Jun 26 12:16:35 +0000 2018,0.0,1.0,0.0,@CNN,RT @cnni: The 2018 #WorldCup is in full swing. Do you have questions about how the tournament is going so far? CNN's @alexthomascnn is with…,61
261,0.0,Tue Jun 26 12:08:30 +0000 2018,0.0,1.0,0.0,@CNN,"Japan's Princess Ayako announced she's marrying a non-royal, a move that will force her to renounce her royal statu… https://t.co/XUIBEItTjw",62
262,0.0,Tue Jun 26 11:57:20 +0000 2018,0.0,1.0,0.0,@CNN,"Catholic Church suspends priest who rapped sermons, saying ""the use of rap music is not allowed in preaching""… https://t.co/6xjDJT2kWi",63
263,0.4767,Tue Jun 26 11:43:56 +0000 2018,0.0,0.853,0.147,@CNN,An engineered version of poliovirus improved the overall survival rate of patients with a lethal form of brain canc… https://t.co/y7BqZb2m7P,64
264,0.4215,Tue Jun 26 11:39:19 +0000 2018,0.065,0.787,0.148,@CNN,"General Electric is spinning off its health care business, shrinking itself even further to pay down a mountain of… https://t.co/kzCqlCiSIA",65
265,0.0,Tue Jun 26 11:26:27 +0000 2018,0.0,1.0,0.0,@CNN,Australia is spending billions on unmanned spy drones https://t.co/Du5chZ0Srd https://t.co/w4lYS8ZhsG,66
266,0.0,Tue Jun 26 11:16:12 +0000 2018,0.0,1.0,0.0,@CNN,Could pills soon replace insulin shots for diabetes patients? Here's a look at the latest research:… https://t.co/dDI966dPHT,67
267,-0.4588,Tue Jun 26 11:07:43 +0000 2018,0.143,0.857,0.0,@CNN,"To defeat Trump in 2020, Democrats will need:
•Exciting candidates and big ideas
•First-rate ground game
•Strong fu… https://t.co/6dE1D6sdMX",68
268,0.0,Tue Jun 26 10:59:24 +0000 2018,0.0,1.0,0.0,@CNN,This 13th century illustration of a cockatoo suggests that trade off the coast of Australia was occurring much earl… https://t.co/BSelSiAB7J,69
269,-0.4588,Tue Jun 26 10:49:37 +0000 2018,0.13,0.87,0.0,@CNN,A Latino man and his mother who were doing yard work in California were verbally attacked by a woman who called the… https://t.co/Xxc2zjFr93,70
270,0.5267,Tue Jun 26 10:40:06 +0000 2018,0.0,0.841,0.159,@CNN,The conservative bloc under Chief Justice John Roberts has made it plain that concerns about race discrimination si… https://t.co/JqIJzsEi4B,71
271,0.3612,Tue Jun 26 10:28:14 +0000 2018,0.0,0.884,0.116,@CNN,One of Canada's biggest music festivals is on pause because of a small bird and her nest of four eggs… https://t.co/aHFGwq2GSw,72
272,0.0,Tue Jun 26 10:16:33 +0000 2018,0.0,1.0,0.0,@CNN,McDonald's and Starbucks are among dozens of companies caught in a crackdown on plastics in India https://t.co/NgmApTcL9a,73
273,-0.296,Tue Jun 26 10:04:55 +0000 2018,0.109,0.891,0.0,@CNN,Rescuers continue to search a partially flooded cave complex where 12 missing boys and their soccer coach are thoug… https://t.co/0GR0RgN39v,74
274,0.0,Tue Jun 26 09:53:35 +0000 2018,0.0,1.0,0.0,@CNN,The US is cracking down on North Korea's army of overseas workers https://t.co/ByceUDIdz2 https://t.co/5hFv9gPGxt,75
275,0.0,Tue Jun 26 09:42:19 +0000 2018,0.0,1.0,0.0,@CNN,The oil and gas industry is coming for Colorado's sand dunes https://t.co/mirY5GEYgq via @CNNOpinion https://t.co/YJe3gTvoyj,76
276,-0.4019,Tue Jun 26 09:31:10 +0000 2018,0.124,0.876,0.0,@CNN,"Her doctor said it was all in her head. It wasn't. 

It was POTS: a little-known disorder causing heart palpitation… https://t.co/Oa7A4y3V7i",77
277,0.0,Tue Jun 26 09:20:08 +0000 2018,0.0,1.0,0.0,@CNN,"More than 8,000 acres burned by wildfires in Northern California https://t.co/1pn4MaJvuN https://t.co/nMFaIr9dFq",78
278,-0.7184,Tue Jun 26 08:51:49 +0000 2018,0.375,0.625,0.0,@CNN,A child fired a loaded gun he found in a couch at IKEA https://t.co/ebreAtWIEA https://t.co/6b1tINtget,79
279,-0.4588,Tue Jun 26 08:26:42 +0000 2018,0.16,0.777,0.063,@CNN,Nigeria has overtaken India as the country with the largest number of people living in extreme poverty https://t.co/AMMCaPdEIm,80
280,-0.765,Tue Jun 26 08:02:17 +0000 2018,0.375,0.625,0.0,@CNN,Entire police force of Mexico town detained after mayoral candidate's assassination https://t.co/JrTKDzfpDv https://t.co/g8gAqO8ptJ,81
281,-0.4588,Tue Jun 26 07:38:23 +0000 2018,0.13,0.87,0.0,@CNN,A Latino man and his mother who were doing yard work in California were verbally attacked by a woman who called the… https://t.co/bc4ILulfwQ,82
282,0.0,Tue Jun 26 07:30:07 +0000 2018,0.0,1.0,0.0,@CNN,"The elaborate customized cars of Japan's ""lowriding"" subculture https://t.co/bxOLz1u9xc https://t.co/oT5YVsK4xI",83
283,-0.4939,Tue Jun 26 07:27:02 +0000 2018,0.242,0.758,0.0,@CNN,Doctor in Spain faces court over Franco-era 'stolen babies' https://t.co/ZxQ3pS3Jx8 https://t.co/VSOT6VMfEa,84
284,0.0,Tue Jun 26 07:15:25 +0000 2018,0.0,1.0,0.0,@CNN,Heathrow gets go ahead to become world's biggest airport https://t.co/prm8lcOYC5 via @CNNTravel https://t.co/q0uBmd41m4,85
285,0.4019,Tue Jun 26 07:00:05 +0000 2018,0.0,0.69,0.31,@CNN,FDA approves first cannabis-based drug https://t.co/JrR4eQ9qSI https://t.co/R7HKTtCfGN,86
286,-0.5256,Tue Jun 26 06:48:06 +0000 2018,0.22,0.78,0.0,@CNN,"India is the most dangerous country to be a woman, survey shows https://t.co/Yuy1gi5dBQ https://t.co/atzm7Lv24N",87
287,-0.4588,Tue Jun 26 06:30:04 +0000 2018,0.214,0.786,0.0,@CNN,Occupy ICE encampment faces eviction from federal grounds in Portland https://t.co/P3sTFvui6T https://t.co/ifw8iYEAaC,88
288,-0.7184,Tue Jun 26 06:21:14 +0000 2018,0.375,0.625,0.0,@CNN,A child fired a loaded gun he found in a couch at IKEA https://t.co/2cSFL63diP https://t.co/sEG5OwogkZ,89
289,0.5859,Tue Jun 26 06:18:06 +0000 2018,0.0,0.676,0.324,@CNN,"$10 million worth of pot found, thanks to police dog https://t.co/5rnXVM6FE0 https://t.co/YpXVPNHrYD",90
290,0.0,Tue Jun 26 06:00:09 +0000 2018,0.0,1.0,0.0,@CNN,Medical marijuana may soon be for sale in Arkansas. Is Oklahoma next?https://t.co/9lf51TM4Ye https://t.co/X2smkf92gK,91
291,-0.2755,Tue Jun 26 05:30:11 +0000 2018,0.174,0.826,0.0,@CNN,Why markets don't like US investment restrictions on China https://t.co/Kw0T90wxF2 https://t.co/S07Ycc39pz,92
292,-0.5256,Tue Jun 26 05:15:04 +0000 2018,0.22,0.78,0.0,@CNN,"India is the most dangerous country to be a woman, survey shows https://t.co/XAfPp1j4Te https://t.co/NrvdV0pSoA",93
293,0.0,Tue Jun 26 05:00:09 +0000 2018,0.0,1.0,0.0,@CNN,Heathrow gets go ahead to become world's biggest airport https://t.co/iOzWpLnYVi https://t.co/MtKKx0JP4I,94
294,0.5859,Tue Jun 26 04:45:02 +0000 2018,0.0,0.676,0.324,@CNN,"$10 million worth of pot found, thanks to police dog https://t.co/69UbvWiQdJ https://t.co/CKZzL2lGPG",95
295,0.0,Tue Jun 26 04:30:15 +0000 2018,0.0,1.0,0.0,@CNN,"More than 8,000 acres burned by wildfires in Northern California https://t.co/m6lYcfM1aC https://t.co/Tm3MpbQz9A",96
296,-0.2263,Tue Jun 26 04:15:08 +0000 2018,0.101,0.899,0.0,@CNN,These kids were carrying water in pots to fill up their pool. Then firefighters stopped to help.… https://t.co/lvY6YJxEuN,97
297,0.3612,Tue Jun 26 04:00:10 +0000 2018,0.0,0.884,0.116,@CNN,One of Canada's biggest music festivals is on pause because of a small bird and its nest of four eggs… https://t.co/AwOtxlJ12t,98
298,-0.34,Tue Jun 26 03:46:09 +0000 2018,0.13,0.87,0.0,@CNN,"""That's not right. That's not American."" Sen. Chuck Schumer sharply criticizes fellow Democratic Rep. Maxine Waters… https://t.co/UXbrklg8il",99
299,0.7184,Tue Jun 26 03:31:08 +0000 2018,0.0,0.727,0.273,@CNN,"A hot air balloon pilot was rescued from a lake after striking power lines during a festival in Howell, Michigan… https://t.co/L9adguvh7Z",100
300,0.0,Tue Jun 26 22:19:20 +0000 2018,0.0,1.0,0.0,@FoxNews,"'The Red Hen' restaurant that kicked out @PressSec Sarah Sanders on Friday will remain closed until next week, and… https://t.co/mDkrhiQkmA",1
301,0.128,Tue Jun 26 22:06:36 +0000 2018,0.143,0.677,0.18,@FoxNews,"Police officer slashed, security guard shot during rampage in Japan. https://t.co/7UoVVosp6E",2
302,0.5423,Tue Jun 26 22:00:11 +0000 2018,0.0,0.667,0.333,@FoxNews,.@GregGutfeld on starting a new peace movement. #TheFive https://t.co/Z7E4rUTiVa,3
303,-0.765,Tue Jun 26 21:58:53 +0000 2018,0.292,0.708,0.0,@FoxNews,"NTSB: Tesla was going 116 mph at time of fatal Florida accident, battery pack reignited twice afterwards. https://t.co/rkKHQsxsJz",4
304,0.2263,Tue Jun 26 21:52:18 +0000 2018,0.179,0.547,0.274,@FoxNews,"Chicago bar apologizes for 'MAGA' hats, face tattoos ban, says 'everyone is welcome' https://t.co/87Q9qksMos",5
305,-0.5719,Tue Jun 26 21:42:25 +0000 2018,0.236,0.764,0.0,@FoxNews,.@BritHume: Maxine Waters contributes to the poisonous atmosphere in Washington. (via @foxnewsopinion) https://t.co/AKcMlVLFyP,6
306,0.0,Tue Jun 26 21:34:51 +0000 2018,0.0,1.0,0.0,@FoxNews,"Woman allegedly had boyfriend punch her in stomach to terminate pregnancy, police say. https://t.co/4GEqYFXP5W",7
307,-0.2263,Tue Jun 26 21:31:29 +0000 2018,0.211,0.65,0.138,@FoxNews,Spirit Airlines passenger has erratic outburst during emergency landing. https://t.co/uZhdQiMKpW,8
308,-0.3182,Tue Jun 26 21:22:38 +0000 2018,0.204,0.796,0.0,@FoxNews,Massachusetts police release lost Rottweiler after family ‘posts bail’ https://t.co/7HxyIEmky4,9
309,0.0,Tue Jun 26 21:17:00 +0000 2018,0.0,1.0,0.0,@FoxNews,"A new supervolcano is brewing under Massachusetts, Vermont and New Hampshire. https://t.co/ZSWkWXFvYY",10
310,-0.4939,Tue Jun 26 21:12:27 +0000 2018,0.286,0.714,0.0,@FoxNews,"Texas hospital blast, collapse reported amid construction expansion https://t.co/AjVitRyzeo",11
311,-0.7351,Tue Jun 26 21:08:50 +0000 2018,0.237,0.763,0.0,@FoxNews,".@TheJuanWilliams: ""I do think that we are out of control in terms of the mockery, the bullying, the kind of attitu… https://t.co/salb5FIwbf",12
312,0.5574,Tue Jun 26 21:06:43 +0000 2018,0.0,0.825,0.175,@FoxNews,"At a meeting with members of Congress, @POTUS talked about the Supreme Court ruling upholding the travel ban.… https://t.co/m1Qj4rWjTN",13
313,0.0,Tue Jun 26 21:02:16 +0000 2018,0.0,1.0,0.0,@FoxNews,.@cvpayne: Harley-Davidson Using Trump's Tariffs as 'Cover' for Moving Production Overseas https://t.co/l7kvNIcqwF,14
314,-0.2263,Tue Jun 26 21:00:39 +0000 2018,0.117,0.819,0.064,@FoxNews,North Dakota mayor moves to abolish town government to prevent white supremacists from taking over. https://t.co/5xoICCaPxI,15
315,0.0,Tue Jun 26 20:35:05 +0000 2018,0.0,1.0,0.0,@FoxNews,THURSDAY: @BretBaier and @marthamaccallum moderate the Florida GOP gubernatorial debate at 6:30p ET on Fox News Cha… https://t.co/jeTfhRQeLY,16
316,0.2716,Tue Jun 26 20:25:14 +0000 2018,0.0,0.851,0.149,@FoxNews,.@shelbyholliday: “I think politically this is an extremely important decision.” https://t.co/YJoYrCncJe #Cavuto https://t.co/r5fq1iFewi,17
317,-0.5106,Tue Jun 26 20:18:40 +0000 2018,0.202,0.798,0.0,@FoxNews,.@Theonlyhonest: “I think the court here failed to look at intent.” https://t.co/YJoYrCncJe #Cavuto https://t.co/29ALvyHVg0,18
318,0.0,Tue Jun 26 20:12:54 +0000 2018,0.209,0.581,0.209,@FoxNews,.@Judgenap reacts to the Supreme Court travel ban ruling https://t.co/YJoYrCncJe #Cavuto https://t.co/z5sqrWWGnv,19
319,0.743,Tue Jun 26 20:04:46 +0000 2018,0.0,0.717,0.283,@FoxNews,".@POTUS presents the Medal of Honor to Pauline Conner, widow of 1st Lt. Garlin Murl Conner. https://t.co/wQVVkvWWsb https://t.co/DAiLGSndyf",20
320,0.743,Tue Jun 26 19:59:29 +0000 2018,0.0,0.741,0.259,@FoxNews,".@POTUS on Medal of Honor recipient Garlin Murl Conner: ""As bullets flew all around him, Lt. Conner directed artill… https://t.co/MShdzAiMYu",21
321,0.6705,Tue Jun 26 19:58:10 +0000 2018,0.0,0.784,0.216,@FoxNews,".@POTUS: ""Lt. Garlin Murl Conner was indeed a giant in his daring, in his devotion, in his duty. He was larger than… https://t.co/gnt3UIWdEQ",22
322,0.4019,Tue Jun 26 19:46:59 +0000 2018,0.12,0.669,0.211,@FoxNews,".@POTUS on Medal of Honor recipient 1st LT Garlin Murl Conner: ""Although he died 20 years ago today, he takes his r… https://t.co/wRXy1YOreh",23
323,0.743,Tue Jun 26 19:40:49 +0000 2018,0.0,0.717,0.283,@FoxNews,".@POTUS presents the Medal of Honor to Pauline Conner, widow of 1st LT Garlin Murl Conner. https://t.co/nPFamuw1qD https://t.co/Tg0i7T8SvW",24
324,0.0,Tue Jun 26 19:38:30 +0000 2018,0.0,1.0,0.0,@FoxNews,Blacktip shark mysteriously appears in Texas neighborhood. https://t.co/ZaRspCIaMA,25
325,0.4939,Tue Jun 26 19:33:08 +0000 2018,0.154,0.513,0.333,@FoxNews,OPINION: Supreme Court Trump travel ban decision is an important victory for our national security. https://t.co/SUjhrpckOI,26
326,0.0,Tue Jun 26 19:17:00 +0000 2018,0.0,1.0,0.0,@FoxNews,Democratic candidates revolt against Pelosi in House races across the country. https://t.co/TZTpc9PsRd,27
327,-0.2732,Tue Jun 26 19:11:19 +0000 2018,0.104,0.896,0.0,@FoxNews,JUST IN: 17 states and D.C. are suing the Trump administration over separation of families at the border.… https://t.co/8awYZL2ld9,28
328,0.0,Tue Jun 26 19:05:00 +0000 2018,0.0,1.0,0.0,@FoxNews,"Hackers are selling babies' personal data on the Dark Web.
https://t.co/kAXbrXX2mn",29
329,0.5106,Tue Jun 26 19:00:03 +0000 2018,0.0,0.82,0.18,@FoxNews,Rescue boat carrying hundreds of migrants allowed to dock in Malta after standoff with Italy https://t.co/HiT12hAVAx,30
330,-0.3612,Tue Jun 26 18:55:00 +0000 2018,0.275,0.582,0.143,@FoxNews,North Carolina firefighters help family struggling to fill pool by using fire hose https://t.co/14cGBcqibn,31
331,0.7269,Tue Jun 26 18:50:00 +0000 2018,0.0,0.567,0.433,@FoxNews,"Good Samaritan, police save would-be jumper from Wisconsin overpass https://t.co/oecm84bQJ6",32
332,0.5267,Tue Jun 26 18:43:26 +0000 2018,0.184,0.459,0.357,@FoxNews,Chief Justice Roberts on Supreme Court travel ban ruling @dailybriefing https://t.co/YJoYrCncJe https://t.co/ZysXFysi7g,33
333,0.0,Tue Jun 26 18:40:00 +0000 2018,0.0,1.0,0.0,@FoxNews,David Lynch pens letter to Trump: 'It's not too late to turn the ship around' https://t.co/IJofeAeYbC,34
334,0.8158,Tue Jun 26 18:35:42 +0000 2018,0.0,0.623,0.377,@FoxNews,"”I think most Americans would like increased border security.”

@LindseyGrahamSC reacts to the Supreme Court travel… https://t.co/PapGSz9OS3",35
335,0.5574,Tue Jun 26 18:21:15 +0000 2018,0.0,0.825,0.175,@FoxNews,"OPINION: Supreme Court NIFLA decision is major victory for pro-life groups and women, vindication for First Amendme… https://t.co/teV9Elhpx9",36
336,0.4939,Tue Jun 26 18:16:28 +0000 2018,0.0,0.824,0.176,@FoxNews,.@POTUS admin bids to save coal plant by forcing Arizona utility to buy its power https://t.co/6SwGkLQpyA,37
337,-0.4939,Tue Jun 26 17:51:36 +0000 2018,0.122,0.878,0.0,@FoxNews,"RT @FoxBusiness: .@POTUS: ""We're the bank. We're the bank that everybody wants to steal from and plunder. And it can't be that way anymore.…",38
338,0.5984,Tue Jun 26 17:51:26 +0000 2018,0.0,0.698,0.302,@FoxNews,"RT @FoxBusiness: .@POTUS: ""Tariffs can be a very positive thing."" https://t.co/tMKPay5m7S",39
339,0.0,Tue Jun 26 17:50:00 +0000 2018,0.0,1.0,0.0,@FoxNews,"'Cowards' placed boy, 7, underwater in bathtub as parents watch during home invasion, sheriff says (via @travfed) https://t.co/sDMPUSjZS1",40
340,0.34,Tue Jun 26 17:43:58 +0000 2018,0.161,0.579,0.26,@FoxNews,.@POTUS to present Medal of Honor to widow of World War II veteran Garlin Murl Conner https://t.co/7rh24QU5XA,41
341,0.7003,Tue Jun 26 17:38:52 +0000 2018,0.0,0.691,0.309,@FoxNews,"Veteran, fiancée win 'dream wedding' in auction after couple calls it quits (via @JaninePuhak) https://t.co/xK5K2D4fCX",42
342,0.1531,Tue Jun 26 17:37:33 +0000 2018,0.0,0.89,0.11,@FoxNews,.@POTUS: “I want people to come into our country because our country is doing so well… We need workers. So I want p… https://t.co/c8mVTx0w7f,43
343,0.0,Tue Jun 26 17:27:00 +0000 2018,0.0,1.0,0.0,@FoxNews,.@POTUS: “We need the border wall.” https://t.co/vC0LlK3xuU,44
344,-0.1779,Tue Jun 26 17:26:19 +0000 2018,0.21,0.615,0.174,@FoxNews,OPINION: @TomFitton: Maxine Waters should be investigated for encouraging violence against Trump officials https://t.co/JrhylQtKtZ,45
345,-0.6249,Tue Jun 26 17:25:00 +0000 2018,0.24,0.76,0.0,@FoxNews,.@POTUS: “We have the worst immigration laws in the history of the world.” https://t.co/wWlzhkhkJ6,46
346,0.0,Tue Jun 26 17:10:50 +0000 2018,0.0,1.0,0.0,@FoxNews,.@POTUS: “We’ve started the wall.” https://t.co/UCHxxcdbDg,47
347,0.6369,Tue Jun 26 17:07:32 +0000 2018,0.0,0.755,0.245,@FoxNews,".@POTUS: “I will always be defending the sovereignty, the safety and the security of the American people.” https://t.co/TwwTwQ82BT",48
348,0.8074,Tue Jun 26 17:07:09 +0000 2018,0.0,0.657,0.343,@FoxNews,".@POTUS: “Today’s Supreme Court ruling, just coming out, a tremendous success, a tremendous victory for the America… https://t.co/quDe6Li9Na",49
349,0.0,Tue Jun 26 17:02:48 +0000 2018,0.209,0.581,0.209,@FoxNews,.@POTUS delivers remarks after the Supreme Court upholds the travel ban. https://t.co/jI7FsRRhLR,50
350,0.5574,Tue Jun 26 17:02:04 +0000 2018,0.0,0.816,0.184,@FoxNews,"Earlier, Attorney General Jeff Sessions released a statement about the Supreme Court upholding the Trump travel ban… https://t.co/B5yJbpMZ6u",51
351,-0.0772,Tue Jun 26 16:51:45 +0000 2018,0.178,0.667,0.156,@FoxNews,Philippine President Rodrigo Duterte under fire after calling God ‘stupid’ https://t.co/rCiyrVExQy,52
352,0.0,Tue Jun 26 16:46:30 +0000 2018,0.0,1.0,0.0,@FoxNews,Oklahoma Democrat caught removing congressional opponent's campaign signs ahead of primary https://t.co/nHp31SDGka,53
353,-0.4215,Tue Jun 26 16:35:45 +0000 2018,0.387,0.423,0.19,@FoxNews,"Netherlands approves limited ban on Islamic veils, robes https://t.co/8MhXfm4w4r",54
354,0.0,Tue Jun 26 16:24:28 +0000 2018,0.188,0.625,0.188,@FoxNews,Expecting remarks from President @realDonaldTrump after Supreme Court votes to uphold travel ban https://t.co/b3uGCNRxJ3,55
355,-0.6369,Tue Jun 26 16:22:06 +0000 2018,0.271,0.729,0.0,@FoxNews,"Veteran protesting treatment by VA sets himself on fire near Georgia State Capitol, police say https://t.co/uXfVtUPFj4",56
356,-0.34,Tue Jun 26 16:06:24 +0000 2018,0.112,0.888,0.0,@FoxNews,Firefighters salute as a van carrying the body of Long Beach Fire Capt. Dave Rosa passes them during a procession o… https://t.co/h2ARS1V3MF,57
357,0.0,Tue Jun 26 16:03:02 +0000 2018,0.155,0.69,0.155,@FoxNews,"Moments ago, @SenSchumer released a statement about the Supreme Court upholding the Trump travel ban on some Muslim… https://t.co/x6RzfGDPmP",58
358,0.0516,Tue Jun 26 15:56:41 +0000 2018,0.207,0.575,0.218,@FoxNews,".@JudgeNap on SCOTUS Upholding Travel Ban: 'Ringing, Uncompromising' Win for Trump https://t.co/4uchKJLso1",59
359,0.6705,Tue Jun 26 15:52:41 +0000 2018,0.0,0.703,0.297,@FoxNews,"RT @FoxBusiness: Australia’s richest person to invest $2B in US, create 5,000 high-paying jobs https://t.co/w4SLboxWMp",60
360,0.0,Tue Jun 26 15:52:33 +0000 2018,0.0,1.0,0.0,@FoxNews,"RT @FoxBusiness: American money flowing back into America
https://t.co/Qz66Xm0jCj",61
361,0.5574,Tue Jun 26 15:52:23 +0000 2018,0.0,0.816,0.184,@FoxNews,"Moments ago, the White House released a statement from President @realDonaldTrump about the U.S. Supreme Court upho… https://t.co/oTlodkUzm8",62
362,0.5574,Tue Jun 26 15:37:07 +0000 2018,0.0,0.66,0.34,@FoxNews,.@POTUS statement on Supreme Court ruling https://t.co/YJoYrCncJe https://t.co/u92IucAiyO,63
363,0.0,Tue Jun 26 15:27:51 +0000 2018,0.237,0.526,0.237,@FoxNews,Supreme Court upholds travel ban; @ShannonBream reports https://t.co/YJoYrCncJe @AmericaNewsroom https://t.co/nPgnItqZuk,64
364,-0.0516,Tue Jun 26 15:21:28 +0000 2018,0.24,0.577,0.183,@FoxNews,"JUST IN: Reality Winner, former NSA contractor who’s accused of leaking documents, pleaded guilty https://t.co/oiQ23zPF3c",65
365,0.5574,Tue Jun 26 15:17:34 +0000 2018,0.0,0.783,0.217,@FoxNews,".@Judgenap: “The trial courts are bound by the Supreme Court’s ruling today."" https://t.co/YJoYrCncJe… https://t.co/4BjaB5mcO6",66
366,0.0,Tue Jun 26 15:11:54 +0000 2018,0.0,1.0,0.0,@FoxNews,.@Judgenap: “If a person believes that they should not be subject to the order…you can make an application to an ap… https://t.co/QCid1PBh0e,67
367,0.0,Tue Jun 26 15:06:57 +0000 2018,0.0,1.0,0.0,@FoxNews,.@Judgenap: “Executive orders signed by Donald Trump and any subsequent president will be interpreted only on the b… https://t.co/6O7MRhl8hw,68
368,0.0,Tue Jun 26 15:01:12 +0000 2018,0.209,0.581,0.209,@FoxNews,.@Judgenap reacts to Supreme Court ruling on travel ban https://t.co/YJoYrCncJe @AmericaNewsroom https://t.co/4XvwSzBbN6,69
369,-0.4767,Tue Jun 26 14:58:13 +0000 2018,0.324,0.541,0.135,@FoxNews,.@POTUS travel ban: Timeline of a legal journey https://t.co/LtKm2Lur4i,70
370,0.0,Tue Jun 26 14:55:45 +0000 2018,0.155,0.69,0.155,@FoxNews,"Moments ago, Rep. @keithellison released a statement about the Supreme Court upholding the Trump travel ban on some… https://t.co/f8OYb5oXvx",71
371,0.0,Tue Jun 26 14:44:52 +0000 2018,0.0,1.0,0.0,@FoxNews,.@CHueyBurns on @POTUS: “I’m wondering if he will even try to go further with this.” https://t.co/YJoYrCncJe… https://t.co/Fo4rGFOQpx,72
372,0.0,Tue Jun 26 14:39:21 +0000 2018,0.198,0.604,0.198,@FoxNews,Marie Harf reacts to Supreme Court ruling on travel ban https://t.co/YJoYrCncJe @AmericaNewsroom https://t.co/46wiVXOd61,73
373,0.0,Tue Jun 26 14:34:11 +0000 2018,0.237,0.526,0.237,@FoxNews,Supreme Court rules 5-4 to uphold travel ban https://t.co/YJoYrCncJe https://t.co/1skpyr6dqs,74
374,0.0,Tue Jun 26 14:33:05 +0000 2018,0.295,0.41,0.295,@FoxNews,Supreme Court upholds travel ban https://t.co/YJoYrCncJe https://t.co/OxVsnwO6SI,75
375,0.0,Tue Jun 26 14:24:56 +0000 2018,0.178,0.644,0.178,@FoxNews,BREAKING NEWS: U.S. Supreme Court upholds President Trump’s travel ban on five Muslim-majority countries. https://t.co/8zpaE2VO4h,76
376,0.4767,Tue Jun 26 14:20:01 +0000 2018,0.0,0.86,0.14,@FoxNews,.@RepDeSantis: “I’m proud to be leading an effort with a few of my colleagues to censure her in the House.”… https://t.co/TPzNoboYeo,77
377,0.0516,Tue Jun 26 14:18:23 +0000 2018,0.269,0.373,0.358,@FoxNews,Supreme Court reaches decision on travel ban https://t.co/Lg6pYvPLhi,78
378,0.0258,Tue Jun 26 14:13:04 +0000 2018,0.287,0.422,0.291,@FoxNews,Breaking News: Supreme Court rules for crisis pregnancy centers in free speech dispute https://t.co/yAeVB0c6E2,79
